parasite_index,connected_localities
16535,Asia
16997,Asia
17528,Asia
15255,Europe
17601,Asia
15385,Asia
17950,Asia
19742,Asia
22064,Australia
22200,Europe
22205,Europe
25772,Asia
27833,Asia
28359,Asia
28578,Asia
28786,Asia
240,North America
9681,Europe
19709,Europe
19728,Europe
19731,Europe
242,Indian Ocean
255,Indian Ocean
256,Indian Ocean
305,Pacific Ocean
307,Indian Ocean
1211,Indian Ocean
3157,Indian Ocean
3163,Indian Ocean
3188,Indian Ocean
3195,Indian Ocean
3202,Pacific Ocean
3217,Indian Ocean
10042,Indian Ocean
19789,Indian Ocean
19793,Indian Ocean
19794,Indian Ocean
19876,Indian Ocean
19883,Pacific Ocean
244,Atlantic Ocean
19801,Indian Ocean
19810,Atlantic Ocean
19828,Indian Ocean
19949,Pacific Ocean
19997,Indian Ocean
246,Asia
1193,Asia
2072,Asia
4535,Asia
4536,Asia
4538,Asia
4541,Asia
4542,Asia
4543,Asia
4544,Asia
4547,Asia
4548,Asia
5635,Asia
6906,Asia
6915,Asia
6916,Asia
6922,Asia
6923,Asia
6927,Asia
6994,Asia
7095,Asia
7128,Asia
7130,Asia
7133,Asia
7141,Asia
7142,Asia
7143,Asia
7144,Africa
7145,Asia
7146,Asia
7147,Asia
7148,Asia
7185,Asia
7196,Asia
7259,Asia
11964,Asia
11967,Asia
10915,Asia
12060,Asia
15881,Asia
15921,Asia
16063,Asia
16082,Asia
16262,Asia
16275,Asia
16285,Asia
16411,Asia
12141,Asia
22245,Asia
22250,Asia
24551,Asia
22421,Asia
26923,Asia
27146,Asia
22543,Asia
28529,Asia
28595,Asia
27125,Asia
248,Indian Ocean
3164,Indian Ocean
10817,Atlantic Ocean
27563,Indian Ocean
250,Indian Ocean
252,Indian Ocean
22262,Indian Ocean
254,Indian Ocean
12090,Indian Ocean
258,Pacific Ocean
788,Asia
260,Indian Ocean
762,North America
2180,Indian Ocean
2140,Pacific Ocean
2188,Indian Ocean
864,Atlantic Ocean
7464,Indian Ocean
4064,Atlantic Ocean
4149,Atlantic Ocean
10010,Pacific Ocean
10105,Indian Ocean
16571,Indian Ocean
16599,Indian Ocean
9553,Indian Ocean
19923,Indian Ocean
19947,Indian Ocean
19948,Indian Ocean
22414,Indian Ocean
25154,Indian Ocean
27592,Indian Ocean
27607,Indian Ocean
29512,Pacific Ocean
29910,Indian Ocean
21893,Pacific Ocean
29926,Pacific Ocean
262,Indian Ocean
264,Atlantic Ocean
3945,Atlantic Ocean
4030,Atlantic Ocean
10115,Atlantic Ocean
20752,Atlantic Ocean
20806,Atlantic Ocean
25128,Atlantic Ocean
19994,Pacific Ocean
266,Indian Ocean
277,Asia
279,Pacific Ocean
10065,Pacific Ocean
10122,Pacific Ocean
12112,Pacific Ocean
16616,Indian Ocean
19851,Pacific Ocean
19915,Pacific Ocean
19921,Asia
22427,Pacific Ocean
22467,Pacific Ocean
22486,Indian Ocean
25582,Pacific Ocean
25726,Pacific Ocean
22488,Indian Ocean
21886,Pacific Ocean
28919,Pacific Ocean
29016,Pacific Ocean
21890,Atlantic Ocean
16584,Indian Ocean
19996,Indian Ocean
270,Indian Ocean
271,Pacific Ocean
302,Indian Ocean
3171,Indian Ocean
3203,Indian Ocean
3216,Indian Ocean
3218,Indian Ocean
10001,Indian Ocean
10019,Indian Ocean
10050,Indian Ocean
10109,Indian Ocean
19774,Indian Ocean
19775,Indian Ocean
19790,Indian Ocean
19823,Indian Ocean
19839,Indian Ocean
19887,Indian Ocean
19888,Indian Ocean
19892,Indian Ocean
19917,Indian Ocean
19929,Indian Ocean
19942,Indian Ocean
19976,Indian Ocean
19748,Pacific Ocean
274,Indian Ocean
1217,Indian Ocean
1236,Indian Ocean
1251,Indian Ocean
276,Pacific Ocean
296,Pacific Ocean
2550,Pacific Ocean
1216,Pacific Ocean
15271,Pacific Ocean
19840,Pacific Ocean
19907,Pacific Ocean
19926,Pacific Ocean
22458,Pacific Ocean
19404,Atlantic Ocean
286,Asia
1241,Asia
19824,Atlantic Ocean
19991,Pacific Ocean
26969,Asia
22493,Asia
281,Indian Ocean
12032,Indian Ocean
283,Asia
16185,Asia
19811,Asia
19858,Asia
19859,Pacific Ocean
19899,Asia
22298,Asia
22359,Asia
25105,Asia
24650,Pacific Ocean
26892,Asia
26966,Asia
27025,Asia
28802,Asia
285,Indian Ocean
300,Indian Ocean
10074,Indian Ocean
19852,Indian Ocean
19945,Indian Ocean
19946,Indian Ocean
19983,Indian Ocean
19987,Indian Ocean
19412,Atlantic Ocean
289,Pacific Ocean
19974,Indian Ocean
22507,Indian Ocean
22515,Pacific Ocean
291,Atlantic Ocean
1252,Indian Ocean
293,Indian Ocean
295,Indian Ocean
2182,Indian Ocean
298,Pacific Ocean
1234,Indian Ocean
311,Indian Ocean
29350,Indian Ocean
3162,Indian Ocean
3185,Indian Ocean
3193,Indian Ocean
3200,Indian Ocean
3201,Indian Ocean
10016,Indian Ocean
10047,Atlantic Ocean
12111,Indian Ocean
16603,Indian Ocean
19812,Indian Ocean
19978,Indian Ocean
22378,Indian Ocean
4554,Asia
10012,Pacific Ocean
10018,Pacific Ocean
10027,Pacific Ocean
10051,Pacific Ocean
10059,Pacific Ocean
14396,Pacific Ocean
14654,Pacific Ocean
14672,Pacific Ocean
14909,Pacific Ocean
18365,Pacific Ocean
19770,Pacific Ocean
19792,Pacific Ocean
19885,Pacific Ocean
19970,Pacific Ocean
19971,Pacific Ocean
19972,Pacific Ocean
19973,Pacific Ocean
24678,Pacific Ocean
25392,Pacific Ocean
25549,Pacific Ocean
25550,Pacific Ocean
25663,Pacific Ocean
25688,Pacific Ocean
29094,Pacific Ocean
3998,Atlantic Ocean
4161,Atlantic Ocean
5747,Asia
10045,Pacific Ocean
10062,Pacific Ocean
10135,Indian Ocean
10747,Atlantic Ocean
10843,Indian Ocean
10972,Indian Ocean
12057,Indian Ocean
12139,Indian Ocean
19841,Indian Ocean
21206,Indian Ocean
21888,Indian Ocean
22487,Indian Ocean
22490,Indian Ocean
20816,Pacific Ocean
27426,Indian Ocean
27509,Indian Ocean
27542,Indian Ocean
21560,Atlantic Ocean
27572,Indian Ocean
27608,Indian Ocean
19977,Asia
27649,Indian Ocean
21090,Atlantic Ocean
29628,Indian Ocean
29870,Indian Ocean
29874,Indian Ocean
3196,Pacific Ocean
8719,Pacific Ocean
10037,Pacific Ocean
10054,Pacific Ocean
10063,Pacific Ocean
10064,Pacific Ocean
10125,Pacific Ocean
16090,Pacific Ocean
18041,Pacific Ocean
19853,Pacific Ocean
19861,Pacific Ocean
19920,Pacific Ocean
21100,Atlantic Ocean
22424,Pacific Ocean
22461,Pacific Ocean
19846,Pacific Ocean
309,Indian Ocean
10129,Asia
18021,Asia
19863,Asia
19867,Asia
19875,Asia
19927,Asia
22363,Asia
19800,Asia
19872,Asia
19905,Asia
22368,Asia
19873,Asia
19925,Asia
19884,Asia
320,Pacific Ocean
27568,Pacific Ocean
4612,Indian Ocean
19941,Pacific Ocean
324,Pacific Ocean
10013,Pacific Ocean
10067,Indian Ocean
10107,Pacific Ocean
11971,Asia
326,Pacific Ocean
19894,Pacific Ocean
19992,Pacific Ocean
22391,Pacific Ocean
25416,Pacific Ocean
25601,Pacific Ocean
25694,Pacific Ocean
25700,Pacific Ocean
21874,Atlantic Ocean
25749,Pacific Ocean
27398,Pacific Ocean
29095,Pacific Ocean
19806,Pacific Ocean
29338,Pacific Ocean
29811,Pacific Ocean
29856,Pacific Ocean
19999,Pacific Ocean
328,Asia
2130,Asia
330,Pacific Ocean
1210,Pacific Ocean
1212,Pacific Ocean
1736,Pacific Ocean
2546,Pacific Ocean
19829,Pacific Ocean
19998,Pacific Ocean
22428,Pacific Ocean
22439,Pacific Ocean
23645,Asia
29420,Pacific Ocean
29620,Pacific Ocean
332,Asia
3277,Atlantic Ocean
3280,Europe
3332,Atlantic Ocean
4090,Atlantic Ocean
4111,Atlantic Ocean
4242,Atlantic Ocean
4243,Atlantic Ocean
10204,Atlantic Ocean
10665,Atlantic Ocean
10212,Europe
20043,Atlantic Ocean
20045,Atlantic Ocean
20084,Atlantic Ocean
20098,Europe
21194,Atlantic Ocean
21337,Atlantic Ocean
337,Europe
10193,Europe
10205,Atlantic Ocean
10754,Europe
10758,Atlantic Ocean
10760,Atlantic Ocean
10974,Pacific Ocean
15733,Indian Ocean
20016,Pacific Ocean
28860,Europe
24813,Pacific Ocean
29417,Pacific Ocean
339,Pacific Ocean
344,Pacific Ocean
10140,Pacific Ocean
10181,Pacific Ocean
10188,Pacific Ocean
10203,Pacific Ocean
10206,Pacific Ocean
10173,Pacific Ocean
9738,Pacific Ocean
20044,Pacific Ocean
20061,Pacific Ocean
20083,Pacific Ocean
29456,Pacific Ocean
341,Arctic Ocean
3279,Arctic Ocean
3281,Arctic Ocean
3723,Arctic Ocean
10145,Arctic Ocean
10195,Arctic Ocean
20102,Arctic Ocean
20004,Pacific Ocean
20034,Pacific Ocean
20040,Pacific Ocean
20057,Pacific Ocean
20086,Pacific Ocean
20101,Atlantic Ocean
29282,Pacific Ocean
21075,Pacific Ocean
21110,Atlantic Ocean
29553,Pacific Ocean
28878,Pacific Ocean
29664,Pacific Ocean
29725,Pacific Ocean
28903,Pacific Ocean
20111,Atlantic Ocean
20114,Europe
21812,Pacific Ocean
10167,Atlantic Ocean
20058,Pacific Ocean
20669,Pacific Ocean
29230,Pacific Ocean
28900,Pacific Ocean
24944,Pacific Ocean
3321,Europe
3326,Europe
24985,Pacific Ocean
24984,Pacific Ocean
354,Pacific Ocean
3319,Pacific Ocean
20085,Pacific Ocean
583,Atlantic Ocean
10199,Europe
10742,Europe
10189,Pacific Ocean
2802,Atlantic Ocean
10066,Atlantic Ocean
10201,Atlantic Ocean
10155,Europe
20007,Atlantic Ocean
20089,Atlantic Ocean
20106,Atlantic Ocean
20107,Europe
20113,Atlantic Ocean
20118,Atlantic Ocean
20119,Atlantic Ocean
20041,Atlantic Ocean
20874,Europe
21374,Europe
20103,Atlantic Ocean
4097,Pacific Ocean
10148,Pacific Ocean
20005,Pacific Ocean
20748,Pacific Ocean
20787,Atlantic Ocean
20843,Pacific Ocean
3251,Atlantic Ocean
3792,Atlantic Ocean
4070,Europe
4094,Europe
4204,Atlantic Ocean
6735,Europe
10147,Europe
10149,Atlantic Ocean
10153,Indian Ocean
10166,Atlantic Ocean
10170,Europe
10617,Atlantic Ocean
10618,Europe
10659,Europe
9536,Atlantic Ocean
10804,Europe
10562,Atlantic Ocean
20059,Atlantic Ocean
20081,Atlantic Ocean
20105,Europe
20543,Europe
20546,Europe
19406,Atlantic Ocean
19414,Atlantic Ocean
21575,Europe
21795,Europe
19432,Europe
21831,Atlantic Ocean
19436,Atlantic Ocean
21728,Pacific Ocean
2895,North America
2905,Europe
3263,Europe
2892,North America
3331,Europe
9603,North America
19500,Europe
19507,Asia
19508,North America
20077,Europe
20116,Atlantic Ocean
1335,Pacific Ocean
2540,Pacific Ocean
8638,Pacific Ocean
3903,Atlantic Ocean
28976,Pacific Ocean
23135,Pacific Ocean
20082,Arctic Ocean
20060,Atlantic Ocean
20080,Atlantic Ocean
20010,Atlantic Ocean
20039,Atlantic Ocean
21373,Atlantic Ocean
20097,Atlantic Ocean
20038,Europe
20604,Europe
20046,Atlantic Ocean
21381,Europe
21845,Europe
21909,Atlantic Ocean
3893,Pacific Ocean
10150,Atlantic Ocean
18235,Pacific Ocean
25468,Pacific Ocean
20850,Pacific Ocean
10948,Europe
21226,Pacific Ocean
21483,Pacific Ocean
21861,Atlantic Ocean
10509,Atlantic Ocean
4012,Atlantic Ocean
4165,Atlantic Ocean
10645,Atlantic Ocean
10653,Atlantic Ocean
10807,Atlantic Ocean
10809,Atlantic Ocean
10942,Atlantic Ocean
10943,Atlantic Ocean
10949,Atlantic Ocean
18364,Atlantic Ocean
19803,Atlantic Ocean
20401,Atlantic Ocean
20548,Atlantic Ocean
21076,Atlantic Ocean
21093,Atlantic Ocean
21628,Atlantic Ocean
21773,Atlantic Ocean
19433,Atlantic Ocean
21819,Atlantic Ocean
21824,Atlantic Ocean
19435,Atlantic Ocean
4069,Atlantic Ocean
4083,Atlantic Ocean
10673,Atlantic Ocean
20009,Atlantic Ocean
20857,Atlantic Ocean
20873,Atlantic Ocean
21419,Atlantic Ocean
21612,Indian Ocean
21849,Atlantic Ocean
21859,Europe
8673,Asia
10658,Atlantic Ocean
18250,Asia
15645,Europe
27724,Europe
3698,Atlantic Ocean
10691,Atlantic Ocean
10716,Atlantic Ocean
10738,Europe
10744,Asia
10870,Europe
20586,Europe
20588,Europe
21058,Europe
21231,Atlantic Ocean
25874,Europe
21884,Atlantic Ocean
10511,Atlantic Ocean
6199,Europe
25861,Europe
386,Atlantic Ocean
3282,Atlantic Ocean
21301,Europe
1989,Europe
823,North America
802,Europe
3888,Europe
3965,Europe
3979,North America
5286,Europe
5295,Europe
5298,Europe
5301,Europe
5311,Europe
5318,Europe
5967,Europe
5904,Europe
9238,Europe
13692,Europe
13321,Europe
13286,Europe
15836,Europe
20025,Pacific Ocean
19494,Pacific Ocean
20072,Atlantic Ocean
20108,Europe
21239,Europe
21260,Atlantic Ocean
21392,North America
20380,Europe
21694,Europe
25264,Europe
20888,Europe
26677,Europe
29980,Europe
30013,Europe
21293,Europe
3373,South America
20289,South America
20303,South America
20304,South America
20306,South America
28308,South America
1836,Europe
1838,Asia
1845,Europe
1877,Pacific Ocean
1899,Europe
797,North America
9416,Europe
13306,North America
13545,Europe
13572,Europe
13574,Europe
15290,Asia
14866,Europe
18526,Europe
20307,Europe
23333,North America
20188,Europe
25248,Europe
25857,Europe
25908,Asia
25924,Europe
26171,Europe
26565,Europe
26658,Europe
26681,Europe
28477,North America
29706,Europe
25311,Europe
3382,South America
20238,South America
20287,South America
20305,South America
20126,South America
10320,South America
10338,South America
20143,South America
20226,South America
20264,South America
20265,South America
1077,Europe
2009,Europe
2780,Europe
13405,Europe
12157,Europe
11810,Asia
14874,Europe
16005,Europe
18780,Europe
15660,Europe
18878,Europe
19314,Europe
20216,Europe
25288,Europe
25330,Europe
21106,Atlantic Ocean
22388,Pacific Ocean
30495,Europe
27682,Europe
400,South America
402,South America
3358,South America
10216,South America
10312,South America
12515,South America
3359,South America
10295,South America
10307,South America
10331,South America
12387,South America
405,South America
12996,South America
13110,South America
407,Atlantic Ocean
579,Atlantic Ocean
810,Atlantic Ocean
20221,Atlantic Ocean
409,South America
3346,South America
20182,South America
22773,Europe
3350,South America
10326,South America
10369,South America
10374,South America
20134,South America
20141,South America
20190,South America
20256,Europe
416,South America
12993,South America
20239,South America
20277,South America
20298,South America
20130,South America
20133,South America
20275,South America
20208,South America
20135,South America
20214,South America
421,North America
10436,North America
424,North America
441,South America
2031,North America
2397,North America
2406,South America
5307,North America
13548,North America
13247,South America
10462,North America
12600,South America
12742,South America
15641,North America
13224,South America
13255,South America
15843,North America
15845,North America
12408,South America
12455,South America
15849,North America
12530,South America
12713,South America
15855,North America
13226,South America
13259,South America
23033,North America
22935,North America
23778,North America
26360,North America
26380,North America
20331,North America
26389,North America
20327,North America
23779,North America
26687,North America
23391,North America
27897,North America
20192,South America
26544,North America
23701,South America
30408,North America
825,Europe
3443,North America
10440,North America
10454,North America
10455,North America
10461,North America
10465,North America
10366,North America
13777,North America
13610,Europe
14883,North America
15371,Europe
15435,North America
15477,North America
15634,North America
16992,North America
20334,North America
23113,North America
23127,North America
23395,North America
23436,North America
23781,North America
25389,North America
26352,North America
20603,North America
26404,North America
26435,North America
26450,North America
19743,North America
26536,North America
26538,North America
26539,North America
26545,North America
23132,North America
26548,North America
28168,North America
23433,North America
23463,North America
26348,North America
23725,North America
22957,North America
427,North America
10463,North America
20326,Europe
3444,North America
9622,North America
10479,North America
431,North America
3446,North America
3450,North America
10439,North America
10452,Asia
10456,North America
10466,North America
13669,North America
12533,North America
9629,North America
9685,North America
20332,Europe
433,North America
15467,North America
13825,North America
18566,North America
19216,North America
19460,North America
435,North America
438,North America
439,North America
440,North America
2392,North America
2635,North America
2668,North America
437,North America
10485,North America
15455,South America
20328,North America
19702,North America
20336,North America
20337,North America
20338,North America
20339,North America
23684,North America
27906,North America
27976,North America
28130,North America
27830,North America
27665,North America
27666,North America
28209,North America
26701,North America
10449,North America
10468,North America
10469,South America
28204,North America
1980,Europe
1993,Europe
3501,Europe
3530,Europe
6746,Europe
6980,Europe
3464,Europe
9015,Europe
11821,Europe
15004,Europe
15395,Europe
16801,Europe
17564,Europe
18771,Europe
15518,Europe
19009,Europe
20382,Europe
21520,Europe
22192,Europe
23179,Europe
19485,North America
25241,Europe
25256,Europe
25278,Europe
26183,Europe
26618,Europe
26650,Europe
23494,Europe
23223,Europe
19516,Europe
26674,Europe
26888,Europe
26907,Europe
27019,Europe
23490,Europe
27745,Europe
27765,Europe
27823,Europe
29982,Europe
23200,Europe
23409,Europe
27809,Europe
26488,Europe
28432,Europe
28244,Europe
30315,Europe
30317,Europe
26651,Europe
30370,Europe
30498,Europe
446,Europe
1097,Europe
1106,Europe
1091,Europe
4511,Europe
6453,North America
8973,Europe
5882,Europe
12084,Europe
13661,Europe
12083,Europe
14804,Europe
9659,Europe
17403,Europe
10370,Europe
14882,Europe
25286,Europe
25339,Europe
26306,Asia
448,Asia
453,Asia
461,Asia
3556,Asia
458,Europe
1451,Europe
1904,Europe
2840,Asia
2843,Europe
2848,Europe
2855,North America
2858,Europe
2859,North America
2861,Europe
2913,Europe
2915,Europe
2944,Europe
2945,Europe
3466,Asia
2856,Europe
5162,Europe
5173,North America
3299,Europe
5211,Europe
2829,Europe
5817,Europe
5961,Europe
6321,Europe
5930,Europe
6811,Europe
2862,Europe
2886,Asia
8979,Europe
8994,Europe
9602,Europe
13503,Europe
14372,Europe
14567,Europe
14568,Australia
14576,Europe
13577,Europe
9680,North America
15829,Europe
15830,Europe
15834,Europe
17597,Europe
9594,North America
23305,South America
20969,Europe
26107,Asia
26119,Europe
26120,Europe
22037,Europe
26292,Europe
25319,Europe
1108,Europe
1301,Europe
1360,Europe
