parasite_index,connected_localities
6131,Sudan
14967,Sudan
25769,Sudan
25770,Sudan
6429,Oriental
9220,Oriental
9343,Oriental
15351,Oriental
13155,South America;Oriental
18998,Oriental
6135,Zaire
6141,Zaire
13966,Zaire
23521,Zaire
6137,South America
6154,South America;Egypt
6144,Egypt
6155,Egypt
6146,Oriental
6147,Oriental
7056,Oriental
6159,Egypt
6161,Egypt
6169,Egypt
18903,Sudan
25830,Egypt;Sudan
30194,Sudan
6186,Egypt
14988,Egypt
15018,Egypt
6188,Tunisia
8291,Tunisia
17609,Tunisia
6190,Egypt
6193,Egypt
7003,Uzbekistan
7004,Uzbekistan
17933,Uzbekistan
20614,Western Mediterranean
20051,Western Mediterranean;Western Europe
21320,Western Mediterranean
20109,Western Mediterranean;North Sea;Western Europe
6232,Ethiopia (incl. Dhibouti)
6234,Oceanic Islands
6236,Oceanic Islands
6238,Japan
6241,Japan
15080,Japan
15239,Japan
15337,Japan
6245,Japan
6251,Japan
6308,Japan
6369,Japan
6389,Japan
6492,Japan
15352,Japan
6250,Japan
22038,Queensland
6331,Japan
6425,Japan
6460,Japan
6464,Japan
7053,Japan
26141,Japan
6262,Japan
6269,Oriental;Japan
15224,Japan
15365,Japan
26126,South Korea
26308,South Korea
29689,South Korea
12252,Oriental
12255,Oriental
17396,Oriental
17397,Oriental
18100,Oriental
6272,Thailand
17885,Thailand;Southeast Asia
15174,Japan
15343,Sri Lanka;Zimbabwe;Japan;Tanzania
6275,South America
6313,South America
8306,South America
12867,South America
22822,South America
22865,South America
22968,South America
6277,Sri Lanka
6278,Sri Lanka
6907,Sri Lanka
14027,Sri Lanka;South Africa;Uganda + Burundi + Rwanda;Malawi
11526,Sri Lanka;Queensland
14521,Italy;Sri Lanka
16120,Sri Lanka
16165,Sri Lanka
16253,Thailand;Sri Lanka
16407,Sri Lanka
16724,Thailand;Sri Lanka
6280,Thailand
16713,Thailand
17007,Thailand
17008,Thailand
6282,Japan
8371,Philippines
25662,Pacific Ocean;Philippines
24555,Philippines;South China Sea
24594,Philippines;South China Sea
28588,Philippines
6291,Japan
6293,Japan
15200,Japan
15380,Japan
15252,Japan
6295,Japan
6297,Japan
6350,Japan
6407,Japan;Lake Baikal
6520,Japan;Lake Baikal
9033,Japan;Russia (Asian)
15225,Japan
15330,Japan
26101,Japan
26323,Japan
6300,Taiwan
6301,Taiwan
6558,Taiwan
6568,Taiwan
6591,Taiwan
6304,United States
6652,United States
7282,United States
12198,South America;United States
15715,United States
26422,United States
6435,Japan
15223,Japan
15256,Japan
24034,South America;Japan;Far East
6352,Japan;Lake Baikal;Russia (Asian)
6353,Japan;Lake Baikal
6354,Japan;Lake Baikal;Russia (Asian)
6512,Lake Baikal
6572,Japan;Lake Baikal
7989,Lake Baikal;Russia (Asian)
15331,Lake Baikal
6351,Japan;Russia (Asian)
6514,Russia (Asian)
6355,Japan
6539,Japan
15338,Japan
15134,Japan
8674,Pacific Ocean
8679,Pacific Ocean
15798,Pacific Ocean
25032,Pacific Ocean
6467,Japan
6361,Japan
26314,Taiwan;Japan;South China Sea;South Korea
6372,Japan
6383,Japan
15089,Japan
10221,Southern S. America;Uzbekistan;South America;Japan;Oriental
15099,Oriental;Japan
12401,South America;Oriental;Japan
15106,Japan;Western Europe
15119,Japan
15125,Oriental;Japan
11839,Oriental;Japan;Western Europe
15238,Oriental;Japan
15283,Japan
15328,Oriental;Japan
6381,Mongolia
6408,"Ukraine, incl. Moldavia"
6563,"Ukraine, incl. Moldavia;Japan"
16735,"Ukraine, incl. Moldavia;Western Europe"
6393,Oriental
6400,Japan
6430,Japan
26029,Japan
6402,Japan
26127,Japan
26168,Japan
6405,"Ukraine, incl. Moldavia"
9192,"Ukraine, incl. Moldavia"
9228,"Ukraine, incl. Moldavia"
15222,"Ukraine, incl. Moldavia"
18960,"Ukraine, incl. Moldavia"
6417,Japan
6420,Japan
26032,Japan
6422,Surinam
12587,Surinam
12590,Surinam
12608,Surinam
12784,Surinam
12790,South America;Panama;Surinam
13243,South America;Surinam
28459,Surinam
6428,"Spain + Andalusia;Ukraine, incl. Moldavia;Japan"
12131,Japan
6440,Japan
6516,Japan
6517,Japan
6446,Sumatra
6447,Sumatra
15803,Sumatra;Thailand;Oceanic Islands
27865,Sumatra;Southeast Asia;Thailand
24538,Sumatra;Oriental;Japan;Thailand
6449,Japan
6465,Japan
6451,South Korea
14330,South Korea
24078,South Korea
24079,South Korea
24119,South Korea
24220,South Korea
24223,Far East;South Korea
24226,South Korea
24227,Japan;South Korea
24228,Japan;South Korea
24229,Far East;South Korea
24273,Japan;South Korea
24534,South Korea
6469,Japan
26081,Taiwan;Japan;South Korea
26178,Taiwan
6481,Japan
6537,Japan
6540,Japan;Russia (Asian)
6544,Japan
6596,Japan
15084,Japan
6489,Japan
6486,Japan
6496,Japan
6500,Japan
6503,Japan
14428,Taiwan;Japan;Far East
14284,Taiwan
14285,Taiwan
24244,Taiwan
24591,Taiwan;Japan;Far East
15293,Japan
26144,Japan
15087,Oriental
15374,Oriental
17887,Oriental
28678,Vietnam;Oriental
15235,Japan
15281,Japan
15295,Japan;Far East
15348,Sri Lanka;Japan;Pakistan
15349,Japan
23818,Japan;Far East
14533,Far East;Pakistan;South Korea
26253,South Korea
6550,Switzerland + Lichtenstein
15082,Japan
15327,South America;Japan
6556,South America
6560,Japan
6601,Japan
6614,Japan
6565,Taiwan
6575,Oriental;Taiwan
6567,South Korea
26242,South Korea
6578,Japan
6583,Japan
6620,Japan
6585,Switzerland + Lichtenstein
6607,Switzerland + Lichtenstein
6612,Switzerland + Lichtenstein
18924,Switzerland + Lichtenstein
6587,Taiwan
6595,South Korea
6606,Taiwan
6611,Japan
6616,Japan
24253,Japan
24254,Japan
24256,Japan
24257,Japan
24258,Japan
24259,Japan
24260,Japan
24261,Japan
24262,Japan
24564,Japan
24584,Japan
24586,Japan
26146,Japan
26279,Japan
6619,Japan
26326,Finland
15398,United States
15409,United States
15464,United States
15465,United States
15466,South America;Mexico;United States
15476,United States
15486,United States
15490,United States
15501,United States
15511,United States
15531,United States
23672,Nicaragua;United States
23307,United States
26390,United States
26398,United States
26411,United States
26420,United States
26426,United States
26483,United States
19056,United States
30221,United States
6661,United States
15457,United States
15535,United States
6678,United States
15533,United States
26364,United States
6681,United States
26368,United States
26396,United States
26491,United States;Pakistan
30479,United States
15852,Wisconsin
17410,Wisconsin
17755,Wisconsin
23685,United States
19679,United States
26376,United States
26453,United States
6696,United States
8316,United States
12316,South America;United States
15479,United States
16982,Mexico;United States
17171,United States
20295,Southern S. America;United States
23734,Mexico;United States
28100,Mexico;United States
28112,United States
28119,Mexico;United States
28254,United States
28255,United States
28449,United States
16771,Kazakstan
16773,Italy;Kazakstan;Tadzhikistan
27742,Kazakstan
15562,Western Europe
18852,Spain + Andalusia
9079,Togo
9490,Togo
15656,Togo
15662,"Georgia (USSR);Ukraine, incl. Moldavia;Togo"
22539,Togo
26564,Togo
6744,Western Europe
16867,Kazakstan;Oriental
16765,"Ukraine, incl. Moldavia"
18999,"Ukraine, incl. Moldavia"
6768,Western Europe
16741,Italy
6772,Sudan
18906,Transvaal;Sudan
6775,Western Europe
15721,"Ukraine, incl. Moldavia"
6785,Greenland
6788,Sierra Leone
6790,Sierra Leone
6792,Sierra Leone
9244,Sierra Leone
15769,Sierra Leone
8279,Nigeria
14242,Nigeria
6797,South America
15615,South America
6799,Oceanic Islands
15805,Oceanic Islands
14688,Oceanic Islands;South China Sea;Red Sea;Society Islands (incl. Tahiti);Pacific Ocean;Japan
23782,Oceanic Islands;Nicaragua;Mexico;Puerto Rico
7662,Society Islands (incl. Tahiti);Oceanic Islands
15799,Oceanic Islands
11699,Oceanic Islands;Japan;Thailand;Philippines;Western Australia
14785,Oceanic Islands
16660,Oceanic Islands
27693,Oceanic Islands
17561,Tunisia
17568,Tunisia
15839,United States
6861,United States
9384,United States
13290,Ontario;Canada;United States
13699,United States
13819,Ontario;United States
6869,Thailand
13465,Thailand;Oriental;Far East
15857,Thailand;Oriental;Pakistan
7206,Pakistan
7207,Pakistan
7293,Pakistan
13464,Thailand;Pakistan
15856,Pakistan
15858,Pakistan
15883,Pakistan
16094,Sri Lanka;Pakistan
16134,Pakistan
16146,Pakistan
16216,Oriental;Pakistan
16231,Pakistan
16239,Pakistan
16241,Pakistan
16242,Pakistan
16245,Pakistan
16247,Pakistan
16248,Pakistan
16251,Pakistan
16395,Pakistan
16462,Pakistan
16465,Pakistan
16466,Pakistan
16489,Pakistan
16490,Pakistan
16494,Pakistan
16495,Oriental;Pakistan
16497,Pakistan
16498,Pakistan
16500,Pakistan
16502,Pakistan
16525,United States;Pakistan
17799,Pakistan
27060,Pakistan
27061,Pakistan
27062,Pakistan
27065,Pakistan
24386,Oriental;Pakistan;Far East
27067,Pakistan
27068,Pakistan
27126,Pakistan
6878,Oriental
7181,Oriental
7182,Oriental
6885,Oriental
7045,Oriental
7169,Oriental
7173,Oriental
7367,Oriental
6887,Oriental
7174,Oriental
7177,Oriental
7382,Oriental
6890,Oriental
6893,Oriental
9704,Sri Lanka;Uzbekistan;Oriental
23275,"Ukraine, incl. Moldavia;Oriental"
6892,Zimbabwe;Oriental
6895,Sri Lanka
17919,Sri Lanka
17943,Sri Lanka
17944,Sri Lanka
23272,Sri Lanka
23278,"Sri Lanka;Ukraine, incl. Moldavia"
28502,Sri Lanka
26935,"Sri Lanka;Ukraine, incl. Moldavia"
15880,Oriental
15917,Oriental
15986,Oriental
16167,Oriental
16177,Oriental
17795,Oriental
17815,Sri Lanka;Oriental
17921,Oriental
17999,Oriental
27052,Vietnam;Oriental
26219,Pacific Ocean;Oriental;Japan
6901,Sumatra;Oriental
16038,Oriental
13971,Zaire
14049,Zaire
14051,Zaire
16349,Oriental
7264,Oriental
7267,Oriental
15934,Oriental
26942,Oriental
7033,Oriental
15947,Oriental
16195,Oriental
16269,Oriental
16378,Oriental
16382,Oriental
6918,Oriental
7132,Oriental
26973,Oriental
6921,Oriental
7011,Oriental
7137,Oriental
7138,Oriental
26968,Oriental
6929,Oriental
7223,Oriental
8419,Oriental
8428,Oriental
16394,Oriental
16459,Oriental
18035,Oriental
6932,Oriental
7216,Oriental
7337,Oriental
6934,"Ukraine, incl. Moldavia"
9327,"Ukraine, incl. Moldavia"
6936,Oriental
6970,Oriental
6938,Oriental
7120,Oriental
6957,Oriental
18088,Oriental
6960,Pakistan
11931,Pakistan
11932,Pakistan
15938,Pakistan
15943,Pakistan
15970,Pakistan
15987,Pakistan
15989,Pakistan
15998,Pakistan
15999,Pakistan
16000,Pakistan
16002,Pakistan
16062,Pakistan
16066,Pakistan
16067,Pakistan
16068,Pakistan
16229,Pakistan
16400,Pakistan
16467,Pakistan
16469,Pakistan
17913,Pakistan
17969,Pakistan
18171,Pakistan
26895,Pakistan
26937,Pakistan
26951,Pakistan
26956,Pakistan
27027,Pakistan
27117,Pakistan
27119,Pakistan
27122,Pakistan
28544,Pakistan
28591,Pakistan
28608,Pakistan
28771,Pakistan
6963,Senegal + The Gambia + Guinea-Bassau;Northern Indian Ocean
7279,Senegal + The Gambia + Guinea-Bassau
7285,Senegal + The Gambia + Guinea-Bassau
9062,Senegal + The Gambia + Guinea-Bassau
9073,Senegal + The Gambia + Guinea-Bassau
7104,Northern Indian Ocean
7107,Northern Indian Ocean
7110,Northern Indian Ocean
7111,Northern Indian Ocean
7112,Northern Indian Ocean
7113,Northern Indian Ocean
7217,Northern Indian Ocean
7625,Northern Indian Ocean
12018,Northern Indian Ocean
6967,Oriental
6969,Pakistan
7103,Pakistan
8446,Pakistan
6972,Oriental
7222,Oriental
7275,Oriental
8380,Oriental
8393,Oriental
15869,Oriental
6975,Oriental
6977,Oriental
7230,Oriental
7374,Oriental
7385,Oriental
7093,Oriental
26899,Thailand;Oriental
26906,Oriental
27145,Oriental
6982,Oriental
7100,Vietnam;Oriental
28677,Oriental;Southeast Asia
7356,Oriental
6992,Oriental
7102,Oriental
7212,Oriental
7241,Oriental
7248,Oriental
8392,Oriental
15859,Oriental
15873,Oriental
16243,Oriental
16505,Oriental
26723,Oriental
27088,Oriental
17717,Vietnam
26750,Vietnam
27143,Vietnam;Oriental
28512,Vietnam
28673,Vietnam
16628,Kazakstan
16856,Kazakstan
16865,Kazakstan
16868,Kazakstan
16870,Turkmenistan;Tunisia;Kazakstan
16871,Turkmenistan;Kazakstan
16872,Kazakstan
16875,Kazakstan
7006,Oriental
7014,Oriental
7017,Oriental
7029,Oriental
8354,Oriental
16025,Oriental
16199,Oriental
16252,Oriental;Pakistan
26960,Oriental
26964,Oriental
7025,Pakistan
7322,Pakistan
11951,Pakistan
15870,Pakistan
16016,Pakistan
16019,Pakistan
16107,Pakistan
16108,Pakistan
16121,Pakistan
16267,Pakistan
16292,Pakistan
16352,Pakistan
17849,Pakistan
17994,Pakistan
22295,Pakistan
27003,Pakistan
28747,Pakistan
7258,Pakistan
10022,Oriental;Pakistan
16204,Pakistan
11961,Oriental;Pakistan
26736,Pakistan
26739,Pakistan
26741,Pakistan
22222,Oriental;Pakistan
27002,Pakistan
27150,Pakistan
28618,Pakistan
7031,Oriental
16130,Oriental
16432,Oriental
7359,Oriental
27073,Oriental
7041,Oriental
7043,Japan
7070,Japan
7280,Japan
7324,Japan
7372,Japan
26188,Japan
7048,Oriental
8401,Oriental
7052,Oriental
7058,Oriental
7060,Tadzhikistan
16898,Tadzhikistan
17857,Vietnam
27018,Vietnam
28736,Vietnam
7065,Oriental
7072,Oriental
7076,Oriental
7378,Oriental
7074,Oriental
7156,Oriental
16470,Oriental
16475,Oriental
16480,Oriental
7083,Oriental
16211,Oriental
16240,Oriental
16387,Oriental
16388,Oriental
16477,Oriental
16479,Oriental
18119,Oriental
26734,Oriental
7085,Oriental
7087,Oriental
7090,Oriental
16539,Oriental
16540,Oriental
7092,Oriental
7097,Oriental
7119,Oriental
7357,Vietnam
28579,Vietnam
7117,Oriental
7122,Oriental
7218,Oriental
16379,Oriental
17395,Oriental
7126,Oriental
7281,Oriental
7331,Oriental
7219,Oriental
16312,Oriental
7140,Oriental
7152,Oriental
7153,Oriental
7158,Thailand
12249,Thailand
7160,Oriental
7176,Oriental
17985,Oriental
7189,Oriental
7191,Oriental
7193,Oriental
25824,Oriental
26980,Oriental
26981,Oriental
7195,Oriental
16041,Oriental
16258,Oriental
7198,Oriental
18962,Oriental
18982,Oriental
27008,Oriental
27101,Oriental
7203,Oriental
22599,Oriental
7205,Oriental
7209,Oriental
16217,Oriental
16221,Oriental
16249,Oriental
16250,Oriental
16491,Oriental
16492,Oriental
16493,Oriental
16501,Oriental
16524,Oriental
26930,Oriental
26932,Oriental
27059,Oriental
27063,Oriental
27066,Oriental
27127,Sumatra;Oriental;Thailand;Southeast Asia
7211,Oriental
16402,Oriental
16523,Oriental
16526,Oriental
7221,Oriental
7231,Oriental
7229,Oriental
7233,Oriental
7240,Oriental
16122,Oriental
7256,Pakistan
7257,Pakistan
10049,Pakistan
10719,Pacific Ocean;Southwest Atlantic;Pakistan
11976,Pakistan
15969,Pakistan
16011,Pakistan
16089,Pakistan
16188,Pakistan
16191,Pakistan
16194,Pakistan
16268,Pakistan
16287,Pakistan
16439,Pakistan
22252,Pakistan
22296,Pakistan
26710,Pakistan
26713,Pakistan
26944,Pakistan
26945,Pakistan
26985,Pakistan
27014,Pakistan
27015,Pakistan
27030,Pakistan
27035,Pakistan
27147,Pakistan
27151,Pakistan
28749,Pakistan
28750,Pakistan
16218,Oriental
16481,Oriental
16482,Oriental
16488,"Ukraine, incl. Moldavia;Oriental;Sudan"
16499,Turkmenistan;Oriental;Pakistan
16503,Oriental;Pakistan
7252,Oriental
7262,Oriental
7263,Oriental
7266,Oriental
7269,Oriental
7287,Vietnam
7296,Pakistan
8508,Pakistan
11934,Oriental;Southeast Asia;Pakistan
11987,Southeast Asia;Pakistan
11989,Pakistan
11990,Pakistan
16153,Pakistan
16311,Pakistan
16414,Pakistan
16433,Pakistan
17847,Pakistan
17918,Thailand;Oriental;Pakistan
22237,Pakistan
7321,Oriental
7344,Oriental
7350,Oriental
7354,Oriental
7384,Oriental
13622,Wisconsin
19511,Wisconsin
23405,Wisconsin
23406,Wisconsin
23464,Wisconsin
28196,Wisconsin
28471,Wisconsin
30433,Wisconsin
30452,Wisconsin
30456,Wisconsin
7397,Southern Indian Ocean;Pacific Ocean
7428,Southern Indian Ocean
7431,Southern Indian Ocean
7436,Southern Indian Ocean
7544,Southern Indian Ocean;Pacific Ocean
7492,Southern Indian Ocean;Pacific Ocean
8647,Southern Indian Ocean
8662,Southern Indian Ocean
8710,Southern Indian Ocean
7420,Southern Indian Ocean
7427,Southern Indian Ocean
7435,Southern Indian Ocean
7415,Southern Indian Ocean;Pacific Ocean
7429,Southern Indian Ocean
7433,Southern Indian Ocean
7405,Southern Indian Ocean
7412,Southern Indian Ocean
7564,Southern Indian Ocean;Pacific Ocean
7411,Southern Indian Ocean
7418,Southern Indian Ocean
7422,Southern Indian Ocean
11221,Southern Indian Ocean
11771,Southern Indian Ocean
7426,Southern Indian Ocean
7430,Southern Indian Ocean
7471,Southern Indian Ocean
7567,Southern Indian Ocean;Pacific Ocean
7438,Pacific Ocean
7472,Pacific Ocean
7441,Southern Indian Ocean
7445,Southern Indian Ocean
7470,Southern Indian Ocean;Pacific Ocean
7444,Pacific Ocean
8768,Pacific Ocean
17513,Pacific Ocean
21476,Red Sea;Southwest Atlantic;South China Sea
25540,Pacific Ocean;Southwest Indian Ocean
19980,Red Sea;Persian Gulf
19952,Red Sea;Pacific Ocean
19827,Persian Gulf;Red Sea
22276,Persian Gulf;Pacific Ocean
25396,Persian Gulf
27335,Persian Gulf
27370,Persian Gulf
27399,Persian Gulf
27470,Persian Gulf
8730,Pacific Ocean;South China Sea
27207,Red Sea;South China Sea
27382,South China Sea
27476,Red Sea;South China Sea
27545,Red Sea;Northern Indian Ocean;South China Sea
19962,Red Sea;Pacific Ocean;Northern Indian Ocean;South China Sea
27628,Red Sea;South China Sea
29606,Pacific Ocean;South China Sea
25137,Pacific Ocean;South China Sea
25139,South China Sea
27217,South China Sea
27468,South China Sea
27524,South China Sea
29621,South China Sea
29858,South China Sea
25427,South China Sea
25508,South China Sea
29596,South China Sea
12051,Pacific Ocean;South China Sea
25480,South China Sea
25743,Pacific Ocean;South China Sea;Sea of Japan
27308,South China Sea;Indian Ocean
27314,Persian Gulf;South China Sea
27325,South China Sea
27339,Persian Gulf;South China Sea;Indian Ocean
29148,South China Sea
27407,Northern Indian Ocean
7479,Northern Indian Ocean
7542,Northern Indian Ocean
7484,Southern Indian Ocean;Pacific Ocean
22472,Pacific Ocean
7495,Pacific Ocean
24800,Pacific Ocean;Western coast of British Isles
27594,Western coast of British Isles
27497,Southwest Indian Ocean
27517,Southwest Indian Ocean
7517,Southwest Indian Ocean
7566,Southwest Indian Ocean
12140,Southwest Indian Ocean
27421,Southwest Indian Ocean
19707,South China Sea;Pacific Ocean;Southwest Atlantic;Southwest Indian Ocean;Puerto Rico
27538,Southwest Indian Ocean
7516,Red Sea
14332,Pacific Ocean;South China Sea
19906,South China Sea
22412,South China Sea
25410,Pacific Ocean;South China Sea
25568,Pacific Ocean;South China Sea
22389,Pacific Ocean;South China Sea
25593,South China Sea
25701,Pacific Ocean;South China Sea
25752,South China Sea
29575,South China Sea
29646,South China Sea
7537,Southern Indian Ocean
7539,Pacific Ocean
19967,Northern Indian Ocean
25148,Southern Indian Ocean;Pacific Ocean
27226,Southern Indian Ocean
27643,Southern Indian Ocean;Pacific Ocean
14710,Pacific Ocean
16665,Pacific Ocean
18315,Pacific Ocean
29810,Southern Indian Ocean
27465,Southwest Indian Ocean
