,src,trg,nij,score,sdev_cij
4517,2772,13364,0.7070878155103317,0.9863658365689785,0.009534658843356254
4518,2772,13365,0.7070878155103317,0.9837208480659404,0.011685045032477028
4519,2772,13366,0.7070878155103317,0.9810828941793991,0.013826807592206653
4520,2772,13367,0.7070878155103317,0.9784519468827052,0.015959989803673726
4521,2772,13368,0.7070878155103317,0.9758279782978933,0.018084634678010626
4522,2772,13369,0.7070878155103317,0.9732109606946973,0.020200784958380933
4523,2772,13370,0.7070878155103317,0.9706008664895736,0.022308483121988913
4524,2772,13371,0.7070878155103317,0.9679976682447321,0.02440777138207143
4525,2772,15175,0.7070878155103317,0.9654013386671745,0.026498691689872306
4526,2772,15176,0.7070878155103317,0.9628118506077405,0.028581285736599515
4527,2772,15177,0.7070878155103317,0.960229177060162,0.03065559495536503
4528,2772,15178,0.7070878155103317,0.9576532911601233,0.03272166052310793
4529,2772,15179,0.7070878155103317,0.9550841661843305,0.034779523362500564
4530,2772,15180,0.7070878155103317,0.9525217755495867,0.0368292241438382
4531,2772,15181,0.7070878155103317,0.949966092811876,0.03887080328691219
4532,2772,15182,0.7070878155103317,0.9474170916654527,0.04090430096286677
4533,2772,15183,0.7070878155103317,0.9448747459419398,0.042929757096039876
4534,2772,15184,0.7070878155103317,0.9423390296094325,0.044947211365787894
4535,2772,15185,0.7070878155103317,0.9398099167716105,0.046956703208294606
4536,2772,19242,0.7070878155103317,0.9308374301427098,0.054063882435162296
4537,2772,19243,0.7070878155103317,0.9283381617373788,0.0560374904321951
4538,2772,19244,0.7070878155103317,0.9258453550544851,0.058003351249022235
4539,2772,19245,0.7070878155103317,0.9233589850667343,0.05996150276834535
4540,2772,19246,0.7070878155103317,0.9208790268759123,0.06191198264288866
4541,2772,19247,0.7070878155103317,0.9184054557120529,0.06385482829707882
4542,2772,19248,0.7070878155103317,0.9159382469326143,0.06579007692871029
4543,2772,19249,0.7070878155103317,0.91347737602166,0.0677177655105964
4544,2772,19250,0.7070878155103317,0.9110228185890472,0.06963793079220663
4545,2772,19253,0.7070878155103317,0.905755477062491,0.07374979630552103
4546,2772,19254,0.7070878155103317,0.9033206779415417,0.0756464666332432
4547,2772,19255,0.7070878155103317,0.9008920922960861,0.07753576398534313
4548,2772,19256,0.7070878155103317,0.8984696963717549,0.0794177239854789
4549,2772,19257,0.7070878155103317,0.8960534665351098,0.08129238204373825
4550,2772,19258,0.7070878155103317,0.8936433792728748,0.08315977335817885
4551,2772,19259,0.7070878155103317,0.891239411191174,0.08501993291635543
4552,2772,19260,0.7070878155103317,0.8888415390147741,0.08687289549683412
4553,2790,3704,0.7070878155104773,0.9999486897095992,4.314550997490298e-05
4554,2801,20919,0.5163008119328717,0.9994402131833501,0.00020169508547724377
4555,2801,20925,0.5163008119328601,0.9992681868654092,0.0002863191924107962
4556,2803,6809,0.7070878155102704,0.999049555583331,0.00042681616691621636
4557,2803,7673,0.7070878155102704,0.9985546325015818,0.0007388173293854649
4558,2803,8861,0.7070878155102704,0.9982648238613904,0.0009214733114393415
4559,2803,16717,0.7070878155103217,0.9995895913804423,8.627663361338071e-05
4560,2804,20915,0.7070878155104905,0.9966877381113121,0.0020906755528469763
4561,2804,20918,0.7070878155104905,0.9957004733622468,0.002815883177802715
4562,2804,20920,0.7070878155104905,0.9947891254020155,0.0034849866396973656
4563,2804,20922,0.7070878155104905,0.9938037368398523,0.004208084282180688
4564,2804,20923,0.7070878155104905,0.9932269552177649,0.004631161697179687
4565,2804,20924,0.7070878155104905,0.9926505072100871,0.0050538642606549325
4566,2804,20926,0.7070878155104905,0.9917419420559715,0.005719840257500532
4567,2804,20927,0.7070878155104905,0.9911663525460096,0.006141578647466507
4568,2809,2811,1.0,0.9999274351163014,5.130786329035134e-05
4569,2834,2934,0.6122738682054093,0.9999136801517237,4.014686443120678e-05
4570,2834,9451,0.5772883217353776,0.9994908774439802,0.0001635436624364392
4571,2836,3560,0.5773192979553726,0.999813604904065,3.89786967583868e-05
4572,2849,9632,0.502254609244011,0.9999635532944868,3.6363977935876434e-05
4573,2871,3266,0.7626370244292069,0.9999045243691492,4.480547228880225e-05
4574,2875,3526,0.5014956315180298,0.9998393796871718,3.6330288408175894e-05
4575,2875,3538,0.5160373965697256,0.9995208244389692,0.0002036134984459247
4576,2875,3539,0.5709840823466663,0.9992066964163538,0.0004005329129479839
4577,2875,3540,0.6250520011576379,0.9995641957368155,0.0001360693904605424
4578,2876,6009,0.6545834251289421,0.9998268296184458,4.150582674307054e-05
4579,2877,3520,0.6170809259683399,0.9988694702231711,0.0006120097607526767
